,video_path,video_name,frame_0,frame_1,frame_2,frame_3,frame_4,frame_5,frame_6,frame_7,frame_8,frame_9,label,original_vid
571,/content/FF_data/DFD_real/original_sequences/actors/c40/images/11__walking_down_street_outside_angry,11__walking_down_street_outside_angry,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,11__walking_down_street_outside_angry
572,/content/FF_data/DFD_real/original_sequences/actors/c40/images/11__walking_down_street_outside_angry,11__walking_down_street_outside_angry,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,11__walking_down_street_outside_angry
573,/content/FF_data/DFD_real/original_sequences/actors/c40/images/11__walking_down_street_outside_angry,11__walking_down_street_outside_angry,0800.png,0820.png,0840.png,0860.png,0880.png,0900.png,0920.png,0940.png,0960.png,0980.png,0,11__walking_down_street_outside_angry
574,/content/FF_data/DFD_real/original_sequences/actors/c40/images/03__walking_and_outside_surprised,03__walking_and_outside_surprised,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,03__walking_and_outside_surprised
575,/content/FF_data/DFD_real/original_sequences/actors/c40/images/03__walking_and_outside_surprised,03__walking_and_outside_surprised,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,03__walking_and_outside_surprised
576,/content/FF_data/DFD_real/original_sequences/actors/c40/images/03__walking_and_outside_surprised,03__walking_and_outside_surprised,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,03__walking_and_outside_surprised
577,/content/FF_data/DFD_real/original_sequences/actors/c40/images/03__walking_and_outside_surprised,03__walking_and_outside_surprised,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,03__walking_and_outside_surprised
578,/content/FF_data/DFD_real/original_sequences/actors/c40/images/03__walking_and_outside_surprised,03__walking_and_outside_surprised,0800.png,0820.png,0840.png,0860.png,0880.png,0900.png,0920.png,0940.png,0960.png,0980.png,0,03__walking_and_outside_surprised
579,/content/FF_data/DFD_real/original_sequences/actors/c40/images/12__kitchen_pan,12__kitchen_pan,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,12__kitchen_pan
580,/content/FF_data/DFD_real/original_sequences/actors/c40/images/12__kitchen_pan,12__kitchen_pan,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,12__kitchen_pan
581,/content/FF_data/DFD_real/original_sequences/actors/c40/images/12__kitchen_pan,12__kitchen_pan,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,12__kitchen_pan
582,/content/FF_data/DFD_real/original_sequences/actors/c40/images/12__exit_phone_room,12__exit_phone_room,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,12__exit_phone_room
583,/content/FF_data/DFD_real/original_sequences/actors/c40/images/12__exit_phone_room,12__exit_phone_room,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,12__exit_phone_room
584,/content/FF_data/DFD_real/original_sequences/actors/c40/images/12__exit_phone_room,12__exit_phone_room,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,12__exit_phone_room
585,/content/FF_data/DFD_real/original_sequences/actors/c40/images/12__exit_phone_room,12__exit_phone_room,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,12__exit_phone_room
586,/content/FF_data/DFD_real/original_sequences/actors/c40/images/08__talking_against_wall,08__talking_against_wall,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,08__talking_against_wall
587,/content/FF_data/DFD_real/original_sequences/actors/c40/images/08__talking_against_wall,08__talking_against_wall,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,08__talking_against_wall
588,/content/FF_data/DFD_real/original_sequences/actors/c40/images/08__talking_against_wall,08__talking_against_wall,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,08__talking_against_wall
589,/content/FF_data/DFD_real/original_sequences/actors/c40/images/08__talking_against_wall,08__talking_against_wall,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,08__talking_against_wall
590,/content/FF_data/DFD_real/original_sequences/actors/c40/images/08__talking_against_wall,08__talking_against_wall,0800.png,0820.png,0840.png,0860.png,0880.png,0900.png,0920.png,0940.png,0960.png,0980.png,0,08__talking_against_wall
591,/content/FF_data/DFD_real/original_sequences/actors/c40/images/03__podium_speech_happy,03__podium_speech_happy,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,03__podium_speech_happy
592,/content/FF_data/DFD_real/original_sequences/actors/c40/images/03__podium_speech_happy,03__podium_speech_happy,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,03__podium_speech_happy
593,/content/FF_data/DFD_real/original_sequences/actors/c40/images/03__podium_speech_happy,03__podium_speech_happy,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,03__podium_speech_happy
594,/content/FF_data/DFD_real/original_sequences/actors/c40/images/03__podium_speech_happy,03__podium_speech_happy,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,03__podium_speech_happy
595,/content/FF_data/DFD_real/original_sequences/actors/c40/images/27__talking_against_wall,27__talking_against_wall,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,27__talking_against_wall
596,/content/FF_data/DFD_real/original_sequences/actors/c40/images/27__talking_against_wall,27__talking_against_wall,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,27__talking_against_wall
597,/content/FF_data/DFD_real/original_sequences/actors/c40/images/27__talking_against_wall,27__talking_against_wall,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,27__talking_against_wall
598,/content/FF_data/DFD_real/original_sequences/actors/c40/images/27__talking_against_wall,27__talking_against_wall,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,27__talking_against_wall
599,/content/FF_data/DFD_real/original_sequences/actors/c40/images/01__walking_outside_cafe_disgusted,01__walking_outside_cafe_disgusted,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,01__walking_outside_cafe_disgusted
600,/content/FF_data/DFD_real/original_sequences/actors/c40/images/15__walking_and_outside_surprised,15__walking_and_outside_surprised,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,15__walking_and_outside_surprised
601,/content/FF_data/DFD_real/original_sequences/actors/c40/images/15__walking_and_outside_surprised,15__walking_and_outside_surprised,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,15__walking_and_outside_surprised
602,/content/FF_data/DFD_real/original_sequences/actors/c40/images/15__walking_and_outside_surprised,15__walking_and_outside_surprised,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,15__walking_and_outside_surprised
603,/content/FF_data/DFD_real/original_sequences/actors/c40/images/15__walking_and_outside_surprised,15__walking_and_outside_surprised,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,15__walking_and_outside_surprised
604,/content/FF_data/DFD_real/original_sequences/actors/c40/images/05__walking_down_street_outside_angry,05__walking_down_street_outside_angry,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,05__walking_down_street_outside_angry
605,/content/FF_data/DFD_real/original_sequences/actors/c40/images/05__walking_down_street_outside_angry,05__walking_down_street_outside_angry,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,05__walking_down_street_outside_angry
606,/content/FF_data/DFD_real/original_sequences/actors/c40/images/05__walking_down_street_outside_angry,05__walking_down_street_outside_angry,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,05__walking_down_street_outside_angry
607,/content/FF_data/DFD_real/original_sequences/actors/c40/images/05__walking_down_street_outside_angry,05__walking_down_street_outside_angry,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,05__walking_down_street_outside_angry
608,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__walking_down_indoor_hall_disgust,06__walking_down_indoor_hall_disgust,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,06__walking_down_indoor_hall_disgust
609,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__walking_down_indoor_hall_disgust,06__walking_down_indoor_hall_disgust,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,06__walking_down_indoor_hall_disgust
610,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__walking_down_indoor_hall_disgust,06__walking_down_indoor_hall_disgust,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,06__walking_down_indoor_hall_disgust
611,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__walking_down_indoor_hall_disgust,06__walking_down_indoor_hall_disgust,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,06__walking_down_indoor_hall_disgust
612,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__walking_down_indoor_hall_disgust,06__walking_down_indoor_hall_disgust,0800.png,0820.png,0840.png,0860.png,0880.png,0900.png,0920.png,0940.png,0960.png,0980.png,0,06__walking_down_indoor_hall_disgust
613,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__walking_down_indoor_hall_disgust,06__walking_down_indoor_hall_disgust,1000.png,1020.png,1040.png,1060.png,1080.png,1100.png,1120.png,1140.png,1160.png,1180.png,0,06__walking_down_indoor_hall_disgust
614,/content/FF_data/DFD_real/original_sequences/actors/c40/images/02__walking_and_outside_surprised,02__walking_and_outside_surprised,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,02__walking_and_outside_surprised
615,/content/FF_data/DFD_real/original_sequences/actors/c40/images/02__walking_and_outside_surprised,02__walking_and_outside_surprised,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,02__walking_and_outside_surprised
616,/content/FF_data/DFD_real/original_sequences/actors/c40/images/02__walking_and_outside_surprised,02__walking_and_outside_surprised,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,02__walking_and_outside_surprised
617,/content/FF_data/DFD_real/original_sequences/actors/c40/images/02__walking_and_outside_surprised,02__walking_and_outside_surprised,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,02__walking_and_outside_surprised
618,/content/FF_data/DFD_real/original_sequences/actors/c40/images/02__walking_and_outside_surprised,02__walking_and_outside_surprised,0800.png,0820.png,0840.png,0860.png,0880.png,0900.png,0920.png,0940.png,0960.png,0980.png,0,02__walking_and_outside_surprised
619,/content/FF_data/DFD_real/original_sequences/actors/c40/images/14__walk_down_hall_angry,14__walk_down_hall_angry,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,14__walk_down_hall_angry
620,/content/FF_data/DFD_real/original_sequences/actors/c40/images/14__walk_down_hall_angry,14__walk_down_hall_angry,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,14__walk_down_hall_angry
621,/content/FF_data/DFD_real/original_sequences/actors/c40/images/14__walk_down_hall_angry,14__walk_down_hall_angry,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,14__walk_down_hall_angry
622,/content/FF_data/DFD_real/original_sequences/actors/c40/images/15__walking_down_street_outside_angry,15__walking_down_street_outside_angry,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,15__walking_down_street_outside_angry
623,/content/FF_data/DFD_real/original_sequences/actors/c40/images/15__walking_down_street_outside_angry,15__walking_down_street_outside_angry,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,15__walking_down_street_outside_angry
624,/content/FF_data/DFD_real/original_sequences/actors/c40/images/11__exit_phone_room,11__exit_phone_room,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,11__exit_phone_room
625,/content/FF_data/DFD_real/original_sequences/actors/c40/images/11__exit_phone_room,11__exit_phone_room,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,11__exit_phone_room
626,/content/FF_data/DFD_real/original_sequences/actors/c40/images/11__exit_phone_room,11__exit_phone_room,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,11__exit_phone_room
627,/content/FF_data/DFD_real/original_sequences/actors/c40/images/11__exit_phone_room,11__exit_phone_room,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,11__exit_phone_room
628,/content/FF_data/DFD_real/original_sequences/actors/c40/images/14__podium_speech_happy,14__podium_speech_happy,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,14__podium_speech_happy
629,/content/FF_data/DFD_real/original_sequences/actors/c40/images/14__podium_speech_happy,14__podium_speech_happy,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,14__podium_speech_happy
630,/content/FF_data/DFD_real/original_sequences/actors/c40/images/14__podium_speech_happy,14__podium_speech_happy,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,14__podium_speech_happy
631,/content/FF_data/DFD_real/original_sequences/actors/c40/images/14__podium_speech_happy,14__podium_speech_happy,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,14__podium_speech_happy
632,/content/FF_data/DFD_real/original_sequences/actors/c40/images/14__podium_speech_happy,14__podium_speech_happy,0800.png,0820.png,0840.png,0860.png,0880.png,0900.png,0920.png,0940.png,0960.png,0980.png,0,14__podium_speech_happy
633,/content/FF_data/DFD_real/original_sequences/actors/c40/images/14__podium_speech_happy,14__podium_speech_happy,1000.png,1020.png,1040.png,1060.png,1080.png,1100.png,1120.png,1140.png,1160.png,1180.png,0,14__podium_speech_happy
634,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__outside_talking_still_laughing,06__outside_talking_still_laughing,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,06__outside_talking_still_laughing
635,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__outside_talking_still_laughing,06__outside_talking_still_laughing,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,0,06__outside_talking_still_laughing
636,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__outside_talking_still_laughing,06__outside_talking_still_laughing,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,0,06__outside_talking_still_laughing
637,/content/FF_data/DFD_real/original_sequences/actors/c40/images/06__outside_talking_still_laughing,06__outside_talking_still_laughing,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,0,06__outside_talking_still_laughing
638,/content/FF_data/DFD_real/original_sequences/actors/c40/images/19__walking_down_street_outside_angry,19__walking_down_street_outside_angry,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,0,19__walking_down_street_outside_angry
